,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
1123,0.666,0.877,0,-4.253,1,0.0277,0.033,0.00184,0.0765,0.943,117.504,234360,Rock
1124,0.817,0.552,7,-12.962,1,0.0336,0.481,0.0144,0.187,0.939,120.918,325667,Rock
1125,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,Rock
1126,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,335827,Rock
1127,0.752,0.806,11,-7.19,0,0.0368,0.0186,0.0892,0.205,0.973,132.973,240747,Rock
1128,0.481,0.906,9,-3.705,1,0.0349,0.334,0.603,0.043,0.364,127.955,184960,Rock
1129,0.709,0.767,0,-6.732,1,0.0283,0.405,0.000172,0.0592,0.557,115.64,203547,Rock
1130,0.474,0.938,9,-2.643,1,0.0898,0.527,0.52,0.299,0.505,71.995,276933,Rock
1131,0.574,0.478,3,-9.842,1,0.031,0.211,0.0,0.243,0.211,80.8,193147,Rock
1132,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,267773,Rock
1133,0.644,0.814,11,-6.036,1,0.0385,0.00933,0.000617,0.107,0.965,138.999,196680,Rock
1134,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,0.473,123.539,204800,Rock
1135,0.466,0.982,4,-3.364,1,0.0596,0.306,0.479,0.437,0.659,170.87,224707,Rock
1136,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,163693,Rock
1137,0.68,0.635,9,-9.606,0,0.0458,0.0168,0.00109,0.081,0.843,124.372,192760,Rock
1138,0.705,0.806,0,-4.83,1,0.0814,0.229,0.0,0.0676,0.763,117.945,268693,Rock
1139,0.515,0.663,2,-9.439,1,0.0449,0.0897,0.00209,0.336,0.301,129.13,262040,Rock
1140,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,Rock
1141,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747,Rock
1142,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,179600,Rock
1143,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,234867,Rock
1144,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747,Rock
1145,0.481,0.747,4,-6.937,1,0.0364,0.00698,0.0,0.0646,0.732,127.597,200800,Rock
1146,0.511,0.912,1,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,190867,Rock
1147,0.298,0.799,2,-6.962,0,0.0464,0.000168,9.42e-05,0.496,0.561,143.072,252453,Rock
1148,0.471,0.493,9,-10.465,1,0.0319,0.0941,0.0263,0.103,0.537,96.786,454560,Rock
1149,0.387,0.94,7,-6.192,1,0.0376,0.0155,0.023,0.327,0.582,98.533,364933,Rock
1150,0.429,0.922,7,-6.649,1,0.0924,0.0235,0.00138,0.0954,0.439,120.361,133813,Rock
1151,0.484,0.66,0,-11.163,1,0.0358,0.034,0.0812,0.0893,0.742,78.591,169600,Rock
1152,0.359,0.521,4,-10.338,0,0.035,0.00549,0.407,0.658,0.325,95.965,301707,Rock
1153,0.202,0.835,9,-11.04,1,0.0599,0.00383,0.0388,0.126,0.661,156.883,429973,Rock
1154,0.359,0.854,11,-9.799,0,0.0418,0.00194,0.00767,0.841,0.472,99.414,333227,Rock
1155,0.354,0.62,8,-9.632,0,0.0557,0.0833,0.00797,0.0832,0.184,132.526,314027,Rock
1156,0.576,0.753,9,-6.452,0,0.023,0.0506,0.0,0.348,0.86,95.765,352293,Rock
1157,0.256,0.863,5,-6.582,1,0.106,3.48e-05,0.00405,0.364,0.521,158.947,389333,Rock
1158,0.747,0.672,7,-10.867,1,0.112,0.187,0.0459,0.122,0.742,137.392,125320,Rock
1159,0.404,0.417,9,-14.33,0,0.0468,0.0978,0.249,0.0663,0.233,123.44,332992,Rock
1160,0.311,0.798,2,-9.018,1,0.0445,0.052,0.0641,0.145,0.524,140.96,305533,Rock
1161,0.545,0.467,8,-10.862,1,0.0305,0.491,0.175,0.0805,0.444,113.713,288053,Rock
1162,0.53,0.614,7,-11.556,1,0.0408,0.283,0.0281,0.53,0.638,115.329,233600,Rock
1163,0.44,0.879,6,-7.023,1,0.0728,0.00356,0.701,0.294,0.599,127.686,186200,Rock
1164,0.322,0.457,7,-13.746,1,0.0343,0.00155,0.393,0.0781,0.723,168.072,246507,Rock
1165,0.565,0.628,9,-10.368,1,0.033,0.0672,0.000181,0.39,0.706,133.194,233160,Rock
1166,0.345,0.915,4,-7.075,0,0.0607,0.0203,2.96e-06,0.131,0.593,177.555,246773,Rock
1167,0.588,0.478,0,-13.26,1,0.0379,0.227,0.0035,0.286,0.968,156.411,218467,Rock
1168,0.575,0.446,3,-13.839,1,0.105,0.426,0.0175,0.0656,0.532,75.501,272432,Rock
1169,0.616,0.957,9,-3.966,1,0.0508,0.501,0.0115,0.318,0.778,128.517,307440,Rock
1170,0.45,0.341,7,-14.218,1,0.0327,0.0364,0.000284,0.0405,0.366,118.782,415600,Rock
1171,0.38,0.658,1,-6.978,1,0.034,0.0444,0.00726,0.183,0.641,138.023,216733,Rock
1172,0.566,0.521,7,-11.824,1,0.0321,0.514,0.000288,0.116,0.468,129.167,299827,Rock
1173,0.605,0.443,9,-12.096,0,0.0428,0.62,0.0169,0.205,0.654,96.333,270533,Rock
1174,0.6,0.763,7,-6.027,1,0.0301,0.0504,6.93e-05,0.14,0.502,112.189,280467,Rock
1175,0.354,0.843,11,-9.17,0,0.378,0.355,0.0126,0.789,0.348,137.62,310013,Rock
1176,0.271,0.642,2,-10.475,1,0.0384,0.00434,0.0781,0.118,0.819,186.366,309773,Rock
1177,0.366,0.468,4,-14.514,0,0.0826,0.537,0.0283,0.0664,0.0506,90.281,335286,Rock
1178,0.512,0.754,1,-7.753,1,0.11,0.0523,0.0488,0.0881,0.662,117.588,262973,Rock
1179,0.537,0.559,4,-12.224,1,0.0315,0.314,0.000795,0.116,0.918,167.758,259702,Rock
1180,0.638,0.686,0,-9.876,1,0.0366,0.314,0.23,0.0678,0.766,126.045,256360,Rock
1181,0.575,0.58,4,-8.99,1,0.0276,0.145,0.0203,0.186,0.856,97.031,263457,Rock
1182,0.272,0.861,2,-4.568,1,0.0523,0.00138,0.0,0.0702,0.634,92.225,241627,Rock
1183,0.492,0.759,4,-6.938,1,0.0511,0.0321,0.00224,0.0988,0.522,132.547,252933,Rock
1184,0.533,0.313,2,-13.007,0,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,204880,Rock
1185,0.684,0.416,2,-15.367,1,0.0447,0.647,0.0,0.0822,0.549,80.204,187267,Rock
1186,0.476,0.355,7,-12.843,0,0.0429,0.471,7.42e-05,0.297,0.319,111.667,409889,Rock
1187,0.502,0.868,5,-5.706,1,0.0514,0.139,1.43e-05,0.0826,0.539,130.58,309107,Rock
1188,0.622,0.559,7,-10.562,1,0.0413,0.119,7.94e-05,0.132,0.946,129.836,206800,Rock
1189,0.317,0.896,2,-6.089,1,0.104,0.122,0.0168,0.253,0.421,126.894,168973,Rock
1190,0.562,0.911,11,-5.968,0,0.0787,0.000721,0.000906,0.0387,0.797,108.82,242200,Rock
1191,0.656,0.462,11,-14.072,0,0.0373,0.518,0.000137,0.091,0.642,116.049,271093,Rock
1192,0.406,0.597,0,-11.745,1,0.0336,0.0744,0.0133,0.254,0.478,115.474,286813,Rock
1193,0.562,0.538,1,-9.937,1,0.0275,0.362,0.00315,0.0411,0.962,107.096,250120,Rock
1194,0.475,0.823,7,-11.994,1,0.029,0.00333,0.00839,0.311,0.881,138.981,237800,Rock
1195,0.432,0.425,9,-12.165,1,0.0918,0.312,3.19e-06,0.105,0.589,144.821,291736,Rock
1196,0.524,0.824,0,-7.117,1,0.0339,0.0203,0.000253,0.111,0.525,132.103,263560,Rock
1197,0.279,0.473,4,-8.375,0,0.0309,0.242,0.00164,0.158,0.246,167.792,257107,Rock
1198,0.486,0.726,0,-4.367,1,0.0273,0.0519,1.87e-05,0.13,0.673,98.279,236373,Rock
1199,0.457,0.133,0,-17.102,0,0.0327,0.636,7.21e-06,0.0977,0.104,110.733,245844,Rock
1200,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,Rock
1201,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,254293,Rock
1202,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,Rock
1203,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947,Rock
1204,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,Rock
1205,0.557,0.693,7,-11.044,1,0.0445,0.531,0.00141,0.196,0.747,127.531,345187,Rock
1206,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,Rock
1207,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,210547,Rock
1208,0.515,0.554,7,-11.616,1,0.0784,0.0478,0.0,0.219,0.509,80.146,193880,Rock
1209,0.567,0.687,9,-10.536,1,0.0435,0.29,0.426,0.121,0.625,99.93,267480,Rock
1210,0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,284293,Rock
1211,0.395,0.647,9,-12.074,0,0.0376,0.207,3.29e-05,0.113,0.632,75.824,308600,Rock
1212,0.479,0.324,7,-16.001,1,0.0255,0.204,0.0,0.0675,0.571,86.75,309107,Rock
1213,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,279693,Rock
1214,0.62,0.878,9,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,272996,Rock
1215,0.261,0.836,9,-7.243,0,0.0963,8e-06,0.343,0.279,0.462,160.567,156627,Rock
1216,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107,Rock
1217,0.337,0.886,4,-8.607,1,0.098,0.0716,0.00156,0.204,0.648,177.713,242640,Rock
1218,0.428,0.225,8,-14.926,1,0.029,0.226,0.000349,0.116,0.139,117.839,210333,Rock
1219,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,Rock
1220,0.32,0.732,5,-9.957,0,0.0666,0.371,0.622,0.2,0.458,188.02,442841,Rock
1221,0.455,0.883,2,-9.159,1,0.0384,0.368,0.0,0.277,0.782,142.638,208413,Rock
1222,0.498,0.72,4,-10.533,0,0.0674,0.14,0.000252,0.38,0.576,121.892,220147,Rock
1223,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,211067,Rock
1224,0.548,0.952,2,-2.958,1,0.0422,0.118,0.837,0.301,0.906,98.04,143293,Rock
1225,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,187013,Rock
1226,0.673,0.581,2,-10.205,1,0.029,0.223,0.000206,0.063,0.818,130.771,211387,Rock
1227,0.453,0.607,3,-13.4,1,0.0345,0.337,0.0237,0.0998,0.724,91.468,221891,Rock
1228,0.46,0.326,7,-10.699,1,0.0417,0.142,1.01e-05,0.0449,0.321,152.531,283753,Rock
1229,0.619,0.438,3,-13.139,1,0.0359,0.528,0.000869,0.0623,0.541,73.122,208093,Rock
1230,0.52,0.274,11,-10.661,0,0.0363,0.843,0.0165,0.0724,0.222,64.21,209246,Rock
1231,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,226333,Rock
1232,0.69,0.367,11,-14.697,1,0.0368,0.036,0.0,0.0774,0.324,136.945,239507,Rock
1233,0.522,0.731,4,-8.606,0,0.0529,0.0827,0.0,0.0855,0.745,130.459,147854,Rock
1234,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,Rock
1235,0.553,0.506,4,-13.271,0,0.046,0.144,3.78e-06,0.438,0.51,143.278,226213,Rock
1236,0.447,0.919,7,-8.597,1,0.0777,0.239,0.461,0.242,0.779,148.993,303894,Rock
1237,0.641,0.643,1,-10.273,1,0.0284,0.277,0.0,0.0449,0.72,99.188,246600,Rock
1238,0.365,0.839,0,-5.148,1,0.0691,0.522,0.000469,0.292,0.575,81.772,256827,Rock
1239,0.491,0.47,4,-13.45,1,0.0264,0.747,0.747,0.128,0.846,93.964,311704,Rock
1240,0.718,0.318,1,-14.937,1,0.0667,0.0744,0.002,0.0633,0.884,181.088,268240,Rock
1241,0.256,0.773,9,-9.182,1,0.0539,0.237,0.0114,0.335,0.302,108.501,318747,Rock
1242,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,187173,Rock
1243,0.485,0.943,4,-4.423,1,0.0416,0.0639,0.179,0.144,0.889,141.982,271933,Rock
1244,0.589,0.711,11,-9.374,0,0.038,0.284,0.0264,0.0806,0.898,142.531,238355,Rock
1245,0.449,0.749,9,-8.585,0,0.0775,0.01,0.0,0.391,0.448,106.861,140067,Rock
1246,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,277267,Rock
1247,0.534,0.532,1,-10.922,0,0.0536,0.0253,3.67e-05,0.0855,0.68,132.966,189693,Rock
1248,0.73,0.436,4,-14.787,1,0.0295,0.823,0.0489,0.313,0.762,113.658,330520,Rock
1249,0.471,0.843,7,-5.702,1,0.041,0.636,0.0402,0.773,0.632,156.695,264267,Rock
1250,0.679,0.776,9,-7.97,0,0.0343,0.434,0.0,0.193,0.776,117.789,194933,Rock
1251,0.307,0.95,11,-3.427,0,0.138,0.00054,7.43e-05,0.313,0.524,127.895,149787,Rock
1252,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,0.318,88.718,205480,Rock
1253,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,188693,Rock
1254,0.544,0.265,2,-11.952,1,0.035,0.848,0.0,0.196,0.7,133.837,146176,Rock
1255,0.58,0.849,2,-11.664,1,0.0325,0.0316,0.0405,0.341,0.929,142.706,177267,Rock
1256,0.714,0.614,0,-8.605,1,0.0386,0.192,0.00523,0.35,0.771,107.529,196107,Rock
1257,0.477,0.74,9,-5.397,1,0.0446,0.502,1.31e-06,0.263,0.56,107.384,266560,Rock
1258,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,250889,Rock
1259,0.305,0.849,9,-4.892,1,0.0999,0.548,0.000134,0.0995,0.555,134.287,205347,Rock
1260,0.415,0.857,7,-5.707,1,0.0666,0.223,0.0,0.803,0.636,92.027,300333,MPB
1261,0.51,0.401,2,-11.296,1,0.102,0.418,0.0,0.288,0.574,143.942,260493,MPB
1262,0.495,0.306,9,-11.173,0,0.0303,0.777,0.0,0.887,0.356,108.416,187179,MPB
1263,0.418,0.61,2,-8.828,1,0.084,0.328,0.000227,0.257,0.719,156.946,293510,MPB
1264,0.549,0.502,2,-16.202,0,0.0493,0.223,0.0,0.0622,0.781,85.793,225267,MPB
1265,0.453,0.306,2,-12.079,1,0.0322,0.918,0.000749,0.934,0.397,145.733,241112,MPB
1266,0.3,0.7,2,-6.567,1,0.036,0.53,0.0,0.186,0.398,165.642,246493,MPB
1267,0.553,0.385,2,-9.563,1,0.0292,0.594,0.0,0.917,0.185,116.674,200821,MPB
1268,0.453,0.284,10,-10.907,1,0.0292,0.554,0.0,0.605,0.183,98.974,131427,MPB
1269,0.563,0.242,4,-16.004,0,0.0327,0.743,0.0,0.166,0.647,87.771,121987,MPB
1270,0.378,0.346,4,-10.368,1,0.0344,0.882,0.000122,0.123,0.191,84.069,210773,MPB
1271,0.509,0.368,0,-9.611,1,0.0573,0.317,1.67e-06,0.281,0.16,119.552,171531,MPB
1272,0.616,0.154,7,-10.627,1,0.0298,0.862,0.0,0.107,0.443,104.261,184569,MPB
1273,0.64,0.441,0,-9.741,1,0.0379,0.681,9.95e-06,0.71,0.36,103.061,229864,MPB
1274,0.316,0.151,0,-13.062,1,0.0344,0.958,0.000383,0.152,0.102,74.359,251250,MPB
1275,0.578,0.339,0,-15.809,1,0.0353,0.812,0.0829,0.696,0.15,100.406,231572,MPB
1276,0.4,0.318,9,-10.752,0,0.0381,0.951,0.00128,0.117,0.268,173.37,244650,MPB
1277,0.572,0.109,2,-11.712,1,0.0483,0.941,8.41e-05,0.355,0.134,96.228,275882,MPB
1278,0.447,0.685,11,-4.942,0,0.0615,0.237,0.0,0.307,0.484,99.892,305693,MPB
1279,0.343,0.177,2,-10.235,1,0.0342,0.943,0.0,0.0887,0.251,84.318,225713,MPB
1280,0.406,0.219,9,-11.828,1,0.0347,0.936,7.92e-06,0.102,0.21,143.557,270690,MPB
1281,0.498,0.887,11,-6.644,0,0.0552,0.444,0.00283,0.987,0.365,81.9,270030,MPB
1282,0.443,0.276,3,-16.538,0,0.0447,0.813,0.0323,0.976,0.248,117.991,184120,MPB
1283,0.731,0.67,0,-8.317,1,0.0312,0.566,0.202,0.123,0.895,92.098,194176,MPB
1284,0.668,0.204,2,-11.89,1,0.0393,0.922,2.53e-05,0.0948,0.393,120.189,330253,MPB
1285,0.82,0.479,7,-10.147,1,0.0522,0.581,0.0,0.221,0.613,124.084,196108,MPB
1286,0.57,0.174,7,-16.782,1,0.0298,0.407,0.106,0.185,0.0961,96.11,241241,MPB
1287,0.39,0.355,5,-13.509,1,0.0345,0.0563,0.0,0.735,0.262,165.961,218267,MPB
1288,0.677,0.587,0,-7.756,1,0.0233,0.413,0.00427,0.199,0.551,108.06,221286,MPB
1289,0.429,0.172,9,-15.471,1,0.0411,0.848,9.93e-06,0.979,0.24,98.845,178893,MPB
1290,0.706,0.41,2,-11.649,0,0.051,0.699,2.43e-05,0.074,0.577,78.43,346267,MPB
1291,0.624,0.108,7,-16.559,1,0.0318,0.973,0.000907,0.106,0.266,104.237,193203,MPB
1292,0.548,0.462,9,-9.872,1,0.0265,0.248,0.0,0.113,0.29,137.98,227568,MPB
1293,0.657,0.597,7,-6.86,0,0.0333,0.00487,1.03e-06,0.324,0.585,134.959,256838,MPB
1294,0.381,0.76,9,-8.141,1,0.0706,0.113,8.02e-05,0.069,0.535,151.674,253973,MPB
1295,0.542,0.148,11,-12.99,1,0.0394,0.782,0.0,0.704,0.248,89.585,216800,MPB
1296,0.624,0.671,5,-6.232,1,0.0382,0.618,1.38e-05,0.32,0.201,134.586,275907,MPB
1297,0.457,0.308,7,-11.795,0,0.0491,0.947,0.874,0.108,0.47,196.065,122760,MPB
1298,0.539,0.721,2,-5.552,1,0.0499,0.656,1.87e-06,0.234,0.596,128.522,213093,MPB
1299,0.276,0.806,0,-6.618,1,0.0361,0.00724,2.63e-05,0.97,0.78,175.278,192062,MPB
1300,0.503,0.459,4,-11.077,0,0.0321,0.578,8.02e-05,0.151,0.556,126.679,383707,MPB
1301,0.623,0.135,7,-15.922,1,0.0544,0.972,0.00282,0.716,0.385,83.215,145885,MPB
1302,0.76,0.48,11,-8.562,1,0.0655,0.548,0.00139,0.971,0.438,120.124,300973,MPB
1303,0.641,0.314,10,-13.932,0,0.032,0.96,3.61e-05,0.0991,0.335,132.983,236970,MPB
1304,0.548,0.232,2,-13.225,1,0.0357,0.803,0.00122,0.0851,0.245,162.234,229013,MPB
1305,0.297,0.257,5,-11.402,1,0.0337,0.843,1.7e-05,0.103,0.155,83.336,178427,MPB
1306,0.58,0.459,7,-5.749,1,0.0251,0.213,0.00101,0.796,0.327,78.833,182467,MPB
1307,0.563,0.425,2,-13.814,0,0.0665,0.913,0.0054,0.306,0.679,77.209,179933,MPB
1308,0.254,0.341,2,-10.457,1,0.0325,0.742,1.73e-05,0.135,0.33,85.533,170267,MPB
1309,0.649,0.365,3,-14.807,1,0.116,0.815,0.0,0.117,0.501,143.639,214867,MPB
1310,0.765,0.857,9,-2.842,0,0.226,0.449,0.0,0.136,0.5,90.808,179293,MPB
1311,0.719,0.692,7,-7.92,1,0.0292,0.415,0.0161,0.0867,0.768,91.953,245980,MPB
1312,0.526,0.673,0,-7.889,1,0.0358,0.33,2.66e-05,0.0937,0.333,81.063,249707,MPB
1313,0.54,0.898,9,-7.18,1,0.0528,0.419,1.14e-06,0.984,0.473,109.984,327947,MPB
1314,0.698,0.327,6,-10.622,0,0.135,0.866,0.000234,0.722,0.471,128.771,144867,MPB
1315,0.648,0.506,9,-8.16,1,0.0378,0.712,1.79e-05,0.113,0.533,139.449,261640,MPB
1316,0.627,0.338,7,-10.327,1,0.0347,0.831,0.0118,0.101,0.124,108.634,284293,MPB
1317,0.497,0.553,2,-9.201,1,0.0323,0.425,0.0,0.294,0.6,136.131,227827,MPB
1318,0.507,0.706,0,-11.537,1,0.0386,0.578,0.0507,0.77,0.711,170.926,239877,MPB
1319,0.753,0.339,9,-11.068,1,0.0381,0.537,0.000159,0.139,0.552,135.902,291933,MPB
1320,0.511,0.234,2,-9.386,1,0.0284,0.547,0.00526,0.14,0.676,92.847,118733,MPB
1321,0.485,0.259,9,-14.573,1,0.0578,0.939,0.000323,0.11,0.519,83.637,235533,MPB
1322,0.566,0.878,7,-4.422,1,0.0276,0.00493,0.0,0.0745,0.725,136.027,226141,MPB
1323,0.679,0.443,7,-10.67,1,0.0393,0.472,0.00097,0.187,0.363,90.036,204840,MPB
1324,0.594,0.591,10,-7.869,1,0.0351,0.22,0.0,0.117,0.508,159.985,305667,MPB
1325,0.742,0.616,11,-10.768,0,0.0535,0.319,8.49e-06,0.123,0.886,98.05,245773,MPB
1326,0.701,0.888,7,-4.798,1,0.116,0.458,0.0,0.684,0.808,120.048,202707,MPB
1327,0.545,0.306,7,-20.383,1,0.0326,0.475,0.0,0.114,0.771,153.168,258507,MPB
1328,0.55,0.574,10,-8.989,1,0.0321,0.807,7.55e-06,0.155,0.435,135.749,173587,MPB
1329,0.78,0.571,11,-8.651,0,0.061,0.586,1.26e-05,0.0767,0.858,102.026,227520,MPB
1330,0.544,0.34,9,-16.251,1,0.0435,0.286,0.000552,0.0993,0.21,172.138,261400,MPB
1331,0.549,0.555,11,-7.144,1,0.0344,0.791,0.000311,0.117,0.876,97.724,235107,MPB
1332,0.507,0.547,5,-7.488,0,0.0416,0.314,0.458,0.0769,0.905,160.879,208573,MPB
1333,0.515,0.729,11,-10.917,1,0.1,0.0639,2.5e-06,0.956,0.742,82.394,570564,MPB
1334,0.763,0.555,9,-7.893,1,0.0353,0.382,1.4e-05,0.262,0.909,103.925,332133,MPB
1335,0.704,0.561,7,-7.177,1,0.033,0.845,7.65e-06,0.108,0.773,124.861,397493,MPB
1336,0.668,0.454,7,-9.135,1,0.0344,0.823,0.0012,0.185,0.351,143.853,271333,MPB
1337,0.597,0.549,0,-11.817,1,0.0543,0.372,0.000923,0.0992,0.866,159.381,182160,MPB
1338,0.574,0.389,2,-9.786,1,0.0295,0.256,0.00072,0.16,0.905,133.661,128000,MPB
1339,0.843,0.528,4,-12.88,1,0.0473,0.0396,0.0202,0.0594,0.962,127.284,127840,MPB
1340,0.435,0.671,2,-10.75,0,0.0586,0.487,0.0,0.589,0.792,157.564,166573,MPB
1341,0.518,0.617,0,-6.676,1,0.0497,0.669,0.000145,0.597,0.508,98.858,252507,MPB
1342,0.545,0.723,11,-9.613,0,0.113,0.544,0.0,0.0715,0.945,103.891,200240,MPB
1343,0.478,0.796,0,-6.022,1,0.0384,0.625,1.25e-06,0.249,0.833,128.009,285920,MPB
1344,0.62,0.479,0,-9.888,1,0.0321,0.196,0.000406,0.191,0.661,104.83,269427,MPB
1345,0.294,0.65,5,-8.139,1,0.0419,0.0378,2.56e-05,0.0985,0.704,100.663,136893,MPB
1346,0.29,0.323,9,-13.829,0,0.0291,0.58,0.000589,0.29,0.174,142.044,250333,MPB
1347,0.494,0.691,9,-7.233,1,0.0368,0.0599,0.00633,0.0649,0.722,111.175,288933,MPB
1348,0.457,0.8,0,-6.022,1,0.0391,0.624,1.47e-06,0.247,0.803,128.145,285920,MPB
1349,0.4,0.618,10,-8.291,1,0.0538,0.472,0.00635,0.333,0.222,117.346,170853,MPB
1350,0.465,0.455,2,-14.013,1,0.0397,0.0607,5.15e-06,0.0916,0.489,129.33,278027,MPB
1351,0.688,0.921,7,-7.132,1,0.0553,0.584,6.86e-05,0.355,0.811,120.309,204507,MPB
1352,0.541,0.334,7,-18.603,1,0.0564,0.418,0.0,0.067,0.606,101.622,294360,MPB
1353,0.294,0.65,5,-8.139,1,0.0419,0.0378,2.56e-05,0.0985,0.704,100.663,136893,MPB
1354,0.388,0.458,4,-5.485,1,0.0336,0.54,2.27e-06,0.116,0.253,148.804,240707,MPB
1355,0.577,0.466,1,-11.205,1,0.0335,0.018,0.00884,0.608,0.261,130.215,241640,MPB
1356,0.652,0.58,4,-8.993,1,0.228,0.218,0.0,0.0575,0.79,102.146,142947,MPB
1357,0.544,0.721,9,-13.429,1,0.0441,0.435,0.000805,0.452,0.739,100.359,195267,MPB
1358,0.572,0.745,7,-8.642,1,0.0444,0.0895,8.64e-06,0.147,0.855,138.329,252013,MPB
1359,0.509,0.443,6,-11.379,0,0.0725,0.741,0.000225,0.0975,0.459,116.741,272213,MPB
1360,0.479,0.725,4,-5.615,0,0.0298,0.24,1.19e-05,0.158,0.595,126.727,383627,MPB
1361,0.649,0.704,9,-7.745,1,0.0788,0.0843,0.0,0.289,0.964,145.553,201707,MPB
1362,0.574,0.389,2,-9.786,1,0.0295,0.256,0.00072,0.16,0.905,133.661,128000,MPB
1363,0.544,0.721,9,-13.429,1,0.0441,0.435,0.000805,0.452,0.739,100.359,195267,MPB
1364,0.33,0.862,7,-3.404,1,0.117,0.0924,2.04e-06,0.173,0.387,114.051,220453,MPB
1365,0.533,0.327,4,-11.839,1,0.0306,0.738,0.0,0.275,0.423,94.996,325400,MPB
1366,0.415,0.125,2,-15.98,0,0.0489,0.895,0.00182,0.171,0.14,77.595,304533,MPB
1367,0.513,0.774,5,-8.345,1,0.0707,0.828,0.872,0.433,0.571,108.175,228173,MPB
1368,0.563,0.425,2,-13.814,0,0.0665,0.913,0.0054,0.306,0.679,77.209,179933,MPB
1369,0.524,0.553,4,-9.356,0,0.0386,0.193,0.0,0.25,0.462,126.113,220453,MPB
1370,0.39,0.576,4,-5.955,0,0.0322,0.189,0.0,0.0821,0.612,176.717,280907,MPB
1371,0.574,0.389,2,-9.786,1,0.0295,0.256,0.00072,0.16,0.905,133.661,128000,MPB
1372,0.643,0.777,9,-3.852,0,0.151,0.0631,0.0,0.0745,0.705,154.425,264293,MPB
1373,0.455,0.407,4,-19.041,1,0.0988,0.291,0.000235,0.067,0.442,167.385,196560,MPB
1374,0.432,0.657,10,-10.885,1,0.121,0.686,0.00315,0.176,0.804,131.931,155373,MPB
1375,0.582,0.892,9,-7.385,1,0.0389,0.211,1e-05,0.165,0.867,135.914,192187,MPB
1376,0.4,0.295,7,-14.375,1,0.0373,0.135,0.000162,0.297,0.234,121.568,180000,MPB
1377,0.5,0.574,4,-6.049,0,0.0273,0.208,0.0,0.0899,0.609,90.17,278227,MPB
1378,0.654,0.716,0,-6.623,1,0.155,0.0865,1.15e-05,0.13,0.61,87.143,216307,MPB
1379,0.549,0.259,9,-17.532,1,0.0524,0.676,0.0,0.0797,0.541,95.093,280107,MPB
1380,0.61,0.495,1,-8.399,0,0.0891,0.8,2.52e-05,0.083,0.683,146.878,217960,MPB
1381,0.447,0.685,11,-4.942,0,0.0615,0.237,0.0,0.307,0.484,99.892,305693,MPB
1382,0.841,0.574,7,-8.021,1,0.124,0.658,0.0,0.141,0.895,151.425,170600,MPB
